Device Serial:	0001
Lower Bound[V]:	2.6
Upper Bound[V]:	2.7
Charge Current[mA]:	0.5
Discharge Current[mA]:	-0.5
Half Cycles:	2
Samples to Average:	5

Elapsed_Time(s)	Potential(V)	Current(A)	Half-Cycle
2.401797e+02	2.685258e+00	5.001042e-04	1
2.406299e+02	2.685263e+00	5.000689e-04	1
2.410798e+02	2.685303e+00	5.001231e-04	1
2.415298e+02	2.685307e+00	5.000311e-04	1
2.419798e+02	2.685381e+00	5.001019e-04	1
2.424304e+02	2.685419e+00	5.000500e-04	1
2.428799e+02	2.685401e+00	5.001325e-04	1
2.433296e+02	2.685424e+00	5.000901e-04	1
2.437798e+02	2.685484e+00	5.001302e-04	1
2.442307e+02	2.685469e+00	5.001255e-04	1
2.446801e+02	2.685503e+00	5.001491e-04	1
2.451301e+02	2.685556e+00	5.001231e-04	1
2.455800e+02	2.685560e+00	5.001160e-04	1
2.460307e+02	2.685603e+00	5.000288e-04	1
2.464799e+02	2.685601e+00	5.001113e-04	1
2.469297e+02	2.685626e+00	5.001396e-04	1
2.473798e+02	2.685650e+00	5.000641e-04	1
2.478308e+02	2.685703e+00	5.000288e-04	1
2.482799e+02	2.685706e+00	5.000406e-04	1
2.487302e+02	2.685741e+00	5.000453e-04	1
2.491800e+02	2.685758e+00	5.000783e-04	1
2.496307e+02	2.685786e+00	5.000476e-04	1
2.500801e+02	2.685820e+00	5.001396e-04	1
2.505300e+02	2.685815e+00	5.000594e-04	1
2.509797e+02	2.685863e+00	5.000217e-04	1
2.514308e+02	2.685890e+00	5.000523e-04	1
2.518800e+02	2.685950e+00	5.000783e-04	1
2.523300e+02	2.685948e+00	5.001090e-04	1
2.527798e+02	2.685958e+00	5.000641e-04	1
2.532308e+02	2.685997e+00	5.000382e-04	1
2.536801e+02	2.686026e+00	5.000618e-04	1
2.541300e+02	2.686040e+00	4.999273e-04	1
2.545801e+02	2.686085e+00	5.000571e-04	1
2.550306e+02	2.686115e+00	5.000901e-04	1
2.554802e+02	2.686103e+00	5.001703e-04	1
2.559298e+02	2.686143e+00	5.001113e-04	1
2.563802e+02	2.686171e+00	5.001844e-04	1
2.568300e+02	2.686185e+00	4.999957e-04	1
2.572803e+02	2.686235e+00	5.001514e-04	1
2.577302e+02	2.686274e+00	5.001255e-04	1
2.581801e+02	2.686289e+00	5.001113e-04	1
2.586301e+02	2.686267e+00	5.000240e-04	1
2.590808e+02	2.686356e+00	5.000429e-04	1
2.595304e+02	2.686350e+00	5.000759e-04	1
2.599799e+02	2.686412e+00	5.000995e-04	1
2.604303e+02	2.686400e+00	5.000689e-04	1
2.608808e+02	2.686411e+00	5.001042e-04	1
2.613302e+02	2.686443e+00	5.000948e-04	1
2.617803e+02	2.686478e+00	5.001090e-04	1
2.622303e+02	2.686505e+00	5.001137e-04	1
2.626814e+02	2.686500e+00	5.001207e-04	1
2.631301e+02	2.686555e+00	5.000075e-04	1
2.635803e+02	2.686551e+00	5.000924e-04	1
2.640301e+02	2.686600e+00	5.000807e-04	1
2.644811e+02	2.686609e+00	5.000665e-04	1
2.649303e+02	2.686658e+00	5.000854e-04	1
2.653803e+02	2.686699e+00	5.000217e-04	1
2.658304e+02	2.686707e+00	5.000523e-04	1
2.662811e+02	2.686716e+00	5.000618e-04	1
2.667304e+02	2.686736e+00	5.000830e-04	1
2.671803e+02	2.686739e+00	5.000382e-04	1
2.676305e+02	2.686791e+00	5.000170e-04	1
2.680811e+02	2.686803e+00	4.999981e-04	1
2.685305e+02	2.686833e+00	5.000594e-04	1
2.689804e+02	2.686860e+00	5.000547e-04	1
2.694303e+02	2.686891e+00	5.001019e-04	1
2.698811e+02	2.686883e+00	5.000972e-04	1
2.703303e+02	2.686916e+00	5.000641e-04	1
2.707804e+02	2.686935e+00	5.000948e-04	1
2.712304e+02	2.687012e+00	5.000641e-04	1
2.716809e+02	2.686997e+00	5.000995e-04	1
2.721304e+02	2.687048e+00	5.000240e-04	1
2.725806e+02	2.687055e+00	4.999957e-04	1
2.730306e+02	2.687072e+00	5.000972e-04	1
2.734815e+02	2.687114e+00	5.001491e-04	1
2.739307e+02	2.687117e+00	5.000924e-04	1
2.743803e+02	2.687173e+00	5.000429e-04	1
2.748304e+02	2.687199e+00	5.000877e-04	1
2.752815e+02	2.687214e+00	5.000948e-04	1
2.757306e+02	2.687225e+00	5.000382e-04	1
2.761806e+02	2.687290e+00	5.000523e-04	1
2.766306e+02	2.687284e+00	5.000500e-04	1
2.770811e+02	2.687309e+00	5.000736e-04	1
2.775306e+02	2.687331e+00	5.001278e-04	1
2.779806e+02	2.687375e+00	5.000618e-04	1
2.784304e+02	2.687386e+00	5.001090e-04	1
2.788813e+02	2.687407e+00	5.000594e-04	1
2.793307e+02	2.687409e+00	4.999957e-04	1
2.797805e+02	2.687473e+00	5.000712e-04	1
2.802309e+02	2.687509e+00	5.000335e-04	1
2.806813e+02	2.687519e+00	5.001090e-04	1
2.811308e+02	2.687525e+00	5.000453e-04	1
2.815806e+02	2.687547e+00	5.000028e-04	1
2.820307e+02	2.687556e+00	5.000288e-04	1
2.824811e+02	2.687624e+00	5.000924e-04	1
2.829308e+02	2.687635e+00	5.000712e-04	1
2.833808e+02	2.687643e+00	5.001184e-04	1
2.838306e+02	2.687678e+00	5.000500e-04	1
2.842807e+02	2.687691e+00	5.000689e-04	1
2.847311e+02	2.687734e+00	5.000052e-04	1
2.851808e+02	2.687714e+00	4.999934e-04	1
2.856306e+02	2.687801e+00	5.000264e-04	1
2.860808e+02	2.687807e+00	5.001019e-04	1
2.865317e+02	2.687809e+00	5.000736e-04	1
2.869809e+02	2.687867e+00	5.000854e-04	1
2.874309e+02	2.687853e+00	5.001207e-04	1
2.878806e+02	2.687905e+00	5.001703e-04	1
2.883317e+02	2.687910e+00	5.000901e-04	1
2.887809e+02	2.687964e+00	5.001090e-04	1
2.892308e+02	2.687952e+00	5.001066e-04	1
2.896809e+02	2.687972e+00	5.001255e-04	1
2.901318e+02	2.688002e+00	5.000523e-04	1
2.905809e+02	2.688029e+00	5.000689e-04	1
2.910309e+02	2.688052e+00	5.000783e-04	1
2.914809e+02	2.688067e+00	5.001019e-04	1
2.919314e+02	2.688114e+00	5.000901e-04	1
2.923811e+02	2.688133e+00	5.001019e-04	1
2.928310e+02	2.688145e+00	5.000759e-04	1
2.932809e+02	2.688201e+00	5.000854e-04	1
2.937316e+02	2.688223e+00	5.000406e-04	1
2.941811e+02	2.688251e+00	5.000005e-04	1
2.946311e+02	2.688251e+00	5.000335e-04	1
2.950811e+02	2.688234e+00	5.001090e-04	1
2.955308e+02	2.688315e+00	5.000476e-04	1
2.959811e+02	2.688329e+00	5.001278e-04	1
2.964310e+02	2.688359e+00	5.001349e-04	1
2.968811e+02	2.688390e+00	5.000877e-04	1
2.973310e+02	2.688390e+00	5.000783e-04	1
2.977818e+02	2.688416e+00	5.001750e-04	1
2.982310e+02	2.688445e+00	4.999745e-04	1
2.986811e+02	2.688496e+00	5.001750e-04	1
2.991313e+02	2.688486e+00	5.001090e-04	1
2.995819e+02	2.688493e+00	5.002387e-04	1
3.000314e+02	2.688554e+00	5.001302e-04	1
3.004812e+02	2.688558e+00	5.001113e-04	1
3.009312e+02	2.688602e+00	5.000641e-04	1
3.013821e+02	2.688602e+00	5.000217e-04	1
3.018311e+02	2.688631e+00	5.001302e-04	1
3.022812e+02	2.688673e+00	5.000099e-04	1
3.027311e+02	2.688660e+00	5.000052e-04	1
3.031819e+02	2.688715e+00	5.000689e-04	1
3.036314e+02	2.688731e+00	5.000995e-04	1
3.040811e+02	2.688731e+00	5.000759e-04	1
3.045310e+02	2.688772e+00	5.000547e-04	1
3.049820e+02	2.688816e+00	5.001325e-04	1
3.054314e+02	2.688834e+00	5.000807e-04	1
3.058813e+02	2.688858e+00	5.000406e-04	1
3.063311e+02	2.688856e+00	5.001090e-04	1
3.067818e+02	2.688879e+00	5.001255e-04	1
3.072314e+02	2.688916e+00	5.000406e-04	1
3.076814e+02	2.688918e+00	5.000523e-04	1
3.081315e+02	2.688981e+00	5.001137e-04	1
3.085815e+02	2.688995e+00	5.000618e-04	1
3.090315e+02	2.688999e+00	5.001019e-04	1
3.094815e+02	2.689030e+00	5.000335e-04	1
3.099315e+02	2.689059e+00	5.000358e-04	1
3.103815e+02	2.689090e+00	5.000335e-04	1
3.108315e+02	2.689141e+00	4.999981e-04	1
3.112815e+02	2.689137e+00	5.000995e-04	1
3.117313e+02	2.689159e+00	5.000736e-04	1
3.121814e+02	2.689149e+00	5.000759e-04	1
3.126315e+02	2.689201e+00	5.000759e-04	1
3.130815e+02	2.689220e+00	5.000807e-04	1
3.135314e+02	2.689278e+00	5.000523e-04	1
3.139815e+02	2.689278e+00	5.000594e-04	1
3.144322e+02	2.689298e+00	5.000972e-04	1
3.148815e+02	2.689309e+00	5.000335e-04	1
3.153314e+02	2.689367e+00	5.000335e-04	1
3.157815e+02	2.689361e+00	5.000854e-04	1
3.162321e+02	2.689380e+00	5.000500e-04	1
3.166816e+02	2.689401e+00	5.000877e-04	1
3.171315e+02	2.689436e+00	5.001396e-04	1
3.175815e+02	2.689440e+00	5.001373e-04	1
3.180324e+02	2.689486e+00	4.999509e-04	1
3.184818e+02	2.689505e+00	5.000217e-04	1
3.189315e+02	2.689544e+00	5.000689e-04	1
3.193816e+02	2.689558e+00	5.000594e-04	1
3.198325e+02	2.689571e+00	5.000429e-04	1
3.202817e+02	2.689603e+00	5.001302e-04	1
3.207317e+02	2.689602e+00	5.000594e-04	1
3.211815e+02	2.689643e+00	5.000948e-04	1
3.216317e+02	2.689686e+00	5.001679e-04	1
3.220818e+02	2.689681e+00	5.000948e-04	1
3.225315e+02	2.689720e+00	5.000523e-04	1
3.229816e+02	2.689743e+00	5.001679e-04	1
3.234317e+02	2.689767e+00	5.000311e-04	1
3.238818e+02	2.689769e+00	5.000264e-04	1
3.243317e+02	2.689783e+00	5.001443e-04	1
3.247817e+02	2.689832e+00	5.000500e-04	1
3.252318e+02	2.689829e+00	5.000736e-04	1
3.256818e+02	2.689898e+00	5.000901e-04	1
3.261316e+02	2.689893e+00	5.000571e-04	1
3.265815e+02	2.689941e+00	5.000736e-04	1
3.270317e+02	2.689936e+00	5.001608e-04	1
3.274818e+02	2.689957e+00	5.000736e-04	1
3.279319e+02	2.689976e+00	5.000264e-04	1
3.283817e+02	2.690018e+00	5.000854e-04	1
3.288317e+02	2.690043e+00	5.000500e-04	1
3.292819e+02	2.690054e+00	5.001467e-04	1
3.297318e+02	2.690098e+00	5.001019e-04	1
3.301819e+02	2.690135e+00	5.001325e-04	1
3.306319e+02	2.690179e+00	5.001160e-04	1
3.310828e+02	2.690136e+00	5.000807e-04	1
3.315319e+02	2.690173e+00	5.000807e-04	1
3.319817e+02	2.690202e+00	5.000311e-04	1
3.324319e+02	2.690213e+00	5.000995e-04	1
3.328826e+02	2.690248e+00	5.000665e-04	1
3.333322e+02	2.690291e+00	5.000759e-04	1
3.337819e+02	2.690270e+00	5.000736e-04	1
3.342318e+02	2.690286e+00	5.000335e-04	1
3.346823e+02	2.690323e+00	5.001891e-04	1
3.351321e+02	2.690367e+00	5.000924e-04	1
3.355823e+02	2.690351e+00	5.000665e-04	1
3.360318e+02	2.690405e+00	5.001113e-04	1
3.364828e+02	2.690446e+00	5.000382e-04	1
3.369320e+02	2.690432e+00	5.000759e-04	1
3.373820e+02	2.690482e+00	5.000406e-04	1
3.378321e+02	2.690503e+00	5.000547e-04	1
3.382828e+02	2.690511e+00	5.000547e-04	1
3.387323e+02	2.690549e+00	5.001184e-04	1
3.391821e+02	2.690562e+00	5.000571e-04	1
3.396322e+02	2.690601e+00	5.001160e-04	1
3.400828e+02	2.690623e+00	5.000736e-04	1
3.405321e+02	2.690640e+00	5.000972e-04	1
3.409822e+02	2.690640e+00	5.000005e-04	1
3.414319e+02	2.690686e+00	5.000877e-04	1
3.418826e+02	2.690699e+00	5.000807e-04	1
3.423322e+02	2.690743e+00	5.000712e-04	1
3.427820e+02	2.690742e+00	5.001090e-04	1
3.432320e+02	2.690776e+00	5.000311e-04	1
3.436820e+02	2.690785e+00	5.000193e-04	1
3.441323e+02	2.690802e+00	5.000028e-04	1
3.445823e+02	2.690839e+00	5.000429e-04	1
3.450320e+02	2.690857e+00	5.000523e-04	1
3.454820e+02	2.690896e+00	5.001467e-04	1
3.459330e+02	2.690913e+00	5.001066e-04	1
3.463822e+02	2.690919e+00	5.000783e-04	1
3.468321e+02	2.690930e+00	5.000712e-04	1
3.472821e+02	2.690958e+00	5.000358e-04	1
3.477331e+02	2.690984e+00	5.001302e-04	1
3.481823e+02	2.691028e+00	5.000500e-04	1
3.486323e+02	2.691054e+00	5.001632e-04	1
3.490822e+02	2.691037e+00	5.000877e-04	1
3.495328e+02	2.691082e+00	5.001255e-04	1
3.499823e+02	2.691124e+00	5.001019e-04	1
3.504322e+02	2.691133e+00	5.000382e-04	1
3.508821e+02	2.691162e+00	5.000901e-04	1
3.513331e+02	2.691171e+00	5.000311e-04	1
3.517823e+02	2.691203e+00	5.000264e-04	1
3.522321e+02	2.691247e+00	5.001184e-04	1
3.526822e+02	2.691245e+00	5.000571e-04	1
3.531329e+02	2.691247e+00	5.000972e-04	1
3.535822e+02	2.691286e+00	5.001774e-04	1
3.540323e+02	2.691336e+00	5.000406e-04	1
3.544821e+02	2.691322e+00	5.000547e-04	1
3.549329e+02	2.691338e+00	5.001349e-04	1
3.553823e+02	2.691389e+00	5.001514e-04	1
3.558324e+02	2.691408e+00	5.001113e-04	1
3.562825e+02	2.691418e+00	5.000123e-04	1
3.567329e+02	2.691468e+00	5.001113e-04	1
3.571826e+02	2.691479e+00	5.001019e-04	1
3.576323e+02	2.691497e+00	5.000995e-04	1
3.580825e+02	2.691541e+00	5.001160e-04	1
3.585330e+02	2.691545e+00	5.000972e-04	1
3.589827e+02	2.691570e+00	5.001113e-04	1
3.594324e+02	2.691573e+00	5.001137e-04	1
3.598824e+02	2.691609e+00	5.000854e-04	1
3.603325e+02	2.691615e+00	5.000689e-04	1
3.607832e+02	2.691646e+00	5.001019e-04	1
3.612325e+02	2.691681e+00	5.000500e-04	1
3.616823e+02	2.691684e+00	5.000807e-04	1
3.621325e+02	2.691729e+00	5.000594e-04	1
3.625834e+02	2.691736e+00	5.000052e-04	1
3.630324e+02	2.691766e+00	4.999910e-04	1
3.634824e+02	2.691787e+00	5.000123e-04	1
3.639324e+02	2.691803e+00	4.999863e-04	1
3.643834e+02	2.691847e+00	5.000594e-04	1
3.648326e+02	2.691859e+00	4.999415e-04	1
3.652824e+02	2.691869e+00	5.000240e-04	1
3.657325e+02	2.691872e+00	5.001491e-04	1
3.661832e+02	2.691956e+00	5.001868e-04	1
3.666326e+02	2.691949e+00	5.000901e-04	1
3.670823e+02	2.691960e+00	5.000523e-04	1
3.675325e+02	2.691988e+00	4.999698e-04	1
3.679832e+02	2.691991e+00	5.000311e-04	1
3.684329e+02	2.692008e+00	5.000382e-04	1
3.688827e+02	2.692044e+00	5.000924e-04	1
3.693324e+02	2.692085e+00	5.000500e-04	1
3.697833e+02	2.692085e+00	5.000783e-04	1
3.702327e+02	2.692107e+00	5.001090e-04	1
3.706825e+02	2.692139e+00	5.000854e-04	1
3.711326e+02	2.692162e+00	5.001113e-04	1
3.715827e+02	2.692192e+00	5.000924e-04	1
3.720327e+02	2.692195e+00	4.999840e-04	1
3.724827e+02	2.692239e+00	5.000665e-04	1
3.729328e+02	2.692268e+00	5.000453e-04	1
3.733827e+02	2.692289e+00	5.001632e-04	1
3.738334e+02	2.692299e+00	5.000358e-04	1
3.742827e+02	2.692360e+00	5.000382e-04	1
3.747329e+02	2.692317e+00	5.000736e-04	1
3.751825e+02	2.692361e+00	5.000712e-04	1
3.756334e+02	2.692386e+00	5.000736e-04	1
3.760828e+02	2.692416e+00	5.000877e-04	1
3.765327e+02	2.692420e+00	5.000665e-04	1
3.769827e+02	2.692462e+00	5.001019e-04	1
3.774336e+02	2.692455e+00	5.000453e-04	1
3.778829e+02	2.692490e+00	5.000901e-04	1
3.783327e+02	2.692522e+00	5.000877e-04	1
3.787828e+02	2.692530e+00	5.001066e-04	1
3.792338e+02	2.692583e+00	5.000759e-04	1
3.796829e+02	2.692609e+00	5.001255e-04	1
3.801327e+02	2.692618e+00	5.000429e-04	1
3.805828e+02	2.692638e+00	5.000523e-04	1
3.810335e+02	2.692658e+00	5.000948e-04	1
3.814828e+02	2.692671e+00	5.001042e-04	1
3.819328e+02	2.692683e+00	5.000665e-04	1
3.823829e+02	2.692696e+00	5.000783e-04	1
3.828336e+02	2.692736e+00	5.001113e-04	1
3.832829e+02	2.692779e+00	4.999627e-04	1
3.837328e+02	2.692762e+00	5.000123e-04	1
3.841826e+02	2.692805e+00	5.001019e-04	1
3.846332e+02	2.692841e+00	5.000594e-04	1
3.850830e+02	2.692836e+00	5.000948e-04	1
3.855328e+02	2.692892e+00	5.000288e-04	1
3.859829e+02	2.692902e+00	5.000052e-04	1
3.864328e+02	2.692921e+00	5.000594e-04	1
3.868830e+02	2.692944e+00	5.001019e-04	1
3.873331e+02	2.692962e+00	5.000759e-04	1
3.877829e+02	2.692961e+00	5.000476e-04	1
3.882329e+02	2.693028e+00	5.000712e-04	1
3.886831e+02	2.693014e+00	5.000783e-04	1
3.891330e+02	2.693055e+00	5.001255e-04	1
3.895830e+02	2.693075e+00	5.001137e-04	1
3.900331e+02	2.693101e+00	4.999863e-04	1
3.904833e+02	2.693105e+00	4.999556e-04	1
3.909330e+02	2.693131e+00	5.000523e-04	1
3.913833e+02	2.693146e+00	5.000429e-04	1
3.918334e+02	2.693204e+00	5.000523e-04	1
3.922840e+02	2.693190e+00	5.001066e-04	1
3.927343e+02	2.693186e+00	5.000264e-04	1
3.931845e+02	2.693225e+00	5.000854e-04	1
3.936341e+02	2.693262e+00	5.001184e-04	1
3.940840e+02	2.693297e+00	5.000217e-04	1
3.945356e+02	2.693291e+00	5.000170e-04	1
3.949856e+02	2.693330e+00	5.000146e-04	1
3.954355e+02	2.693351e+00	4.999887e-04	1
3.958963e+02	2.693382e+00	5.001042e-04	1
3.963858e+02	2.693392e+00	5.000170e-04	1
3.968344e+02	2.693393e+00	5.000689e-04	1
3.972838e+02	2.693462e+00	5.000665e-04	1
3.977344e+02	2.693441e+00	5.000783e-04	1
3.981835e+02	2.693480e+00	5.000028e-04	1
3.986342e+02	2.693498e+00	5.000665e-04	1
3.990836e+02	2.693538e+00	5.000311e-04	1
3.995343e+02	2.693532e+00	5.001066e-04	1
3.999835e+02	2.693550e+00	5.000807e-04	1
4.004334e+02	2.693586e+00	5.001325e-04	1
4.008835e+02	2.693608e+00	5.000453e-04	1
4.013335e+02	2.693612e+00	5.001608e-04	1
4.017844e+02	2.693655e+00	5.000146e-04	1
4.022336e+02	2.693674e+00	4.999580e-04	1
4.026835e+02	2.693714e+00	5.001231e-04	1
4.031335e+02	2.693741e+00	5.000712e-04	1
4.035834e+02	2.693758e+00	5.000240e-04	1
4.040336e+02	2.693769e+00	5.000571e-04	1
4.044835e+02	2.693825e+00	5.000453e-04	1
4.049335e+02	2.693815e+00	5.001278e-04	1
4.053834e+02	2.693861e+00	5.000523e-04	1
4.058343e+02	2.693849e+00	5.001255e-04	1
4.062834e+02	2.693876e+00	5.000924e-04	1
4.067335e+02	2.693899e+00	5.000689e-04	1
4.071835e+02	2.693923e+00	5.000972e-04	1
4.076335e+02	2.693916e+00	5.000547e-04	1
4.080841e+02	2.693977e+00	5.001019e-04	1
4.085336e+02	2.693993e+00	5.000877e-04	1
4.089836e+02	2.694000e+00	5.000807e-04	1
4.094337e+02	2.694022e+00	5.000217e-04	1
4.098843e+02	2.694054e+00	5.000594e-04	1
4.103337e+02	2.694084e+00	5.000618e-04	1
4.107837e+02	2.694093e+00	5.001656e-04	1
4.112337e+02	2.694131e+00	5.001066e-04	1
4.116837e+02	2.694159e+00	5.000571e-04	1
4.121345e+02	2.694173e+00	5.001090e-04	1
4.125837e+02	2.694176e+00	5.000924e-04	1
4.130337e+02	2.694202e+00	5.000807e-04	1
4.134838e+02	2.694238e+00	5.001726e-04	1
4.139343e+02	2.694253e+00	5.001585e-04	1
4.143838e+02	2.694264e+00	5.000429e-04	1
4.148338e+02	2.694276e+00	5.001373e-04	1
4.152838e+02	2.694296e+00	5.001467e-04	1
4.157339e+02	2.694338e+00	5.001420e-04	1
4.161844e+02	2.694378e+00	5.000736e-04	1
4.166337e+02	2.694392e+00	5.001255e-04	1
4.170838e+02	2.694402e+00	5.000358e-04	1
4.175337e+02	2.694431e+00	5.001160e-04	1
4.179845e+02	2.694432e+00	4.999957e-04	1
4.184339e+02	2.694464e+00	5.001066e-04	1
4.188838e+02	2.694471e+00	4.999863e-04	1
4.193338e+02	2.694512e+00	5.000807e-04	1
4.197848e+02	2.694553e+00	5.000193e-04	1
4.202340e+02	2.694554e+00	5.000571e-04	1
4.206838e+02	2.694555e+00	5.000594e-04	1
4.211338e+02	2.694585e+00	5.001042e-04	1
4.215846e+02	2.694613e+00	5.001561e-04	1
4.220342e+02	2.694629e+00	5.001042e-04	1
4.224839e+02	2.694632e+00	5.000500e-04	1
4.229340e+02	2.694662e+00	5.001042e-04	1
4.233846e+02	2.694711e+00	5.000641e-04	1
4.238341e+02	2.694743e+00	5.001137e-04	1
4.242839e+02	2.694753e+00	5.001207e-04	1
4.247338e+02	2.694769e+00	5.000547e-04	1
4.251847e+02	2.694784e+00	5.001231e-04	1
4.256340e+02	2.694823e+00	5.000759e-04	1
4.260840e+02	2.694798e+00	5.000665e-04	1
4.265336e+02	2.694894e+00	5.000594e-04	1
4.269849e+02	2.694889e+00	5.000759e-04	1
4.274339e+02	2.694895e+00	5.001042e-04	1
4.278841e+02	2.694893e+00	5.001207e-04	1
4.283339e+02	2.694938e+00	5.000429e-04	1
4.287848e+02	2.694965e+00	5.000358e-04	1
4.292340e+02	2.694984e+00	5.000500e-04	1
4.296840e+02	2.695003e+00	5.000594e-04	1
4.301340e+02	2.695027e+00	5.001137e-04	1
4.305848e+02	2.695039e+00	5.000830e-04	1
4.310342e+02	2.695073e+00	5.000689e-04	1
4.314840e+02	2.695095e+00	5.000099e-04	1
4.319341e+02	2.695110e+00	5.000689e-04	1
4.323841e+02	2.695152e+00	5.000406e-04	1
4.328342e+02	2.695138e+00	5.001231e-04	1
4.332840e+02	2.695169e+00	4.999674e-04	1
4.337340e+02	2.695181e+00	5.000170e-04	1
4.341841e+02	2.695235e+00	5.000288e-04	1
4.346345e+02	2.695230e+00	5.001514e-04	1
4.350841e+02	2.695262e+00	5.000736e-04	1
4.355342e+02	2.695290e+00	5.001113e-04	1
4.359842e+02	2.695290e+00	5.000358e-04	1
4.364345e+02	2.695361e+00	5.000783e-04	1
4.368844e+02	2.695348e+00	5.000948e-04	1
4.373341e+02	2.695361e+00	4.999698e-04	1
4.377841e+02	2.695403e+00	5.001679e-04	1
4.382350e+02	2.695435e+00	5.001373e-04	1
4.386843e+02	2.695444e+00	4.999957e-04	1
4.391348e+02	2.695470e+00	5.001325e-04	1
4.395843e+02	2.695491e+00	5.001844e-04	1
4.400354e+02	2.695477e+00	5.000830e-04	1
4.404844e+02	2.695531e+00	5.000759e-04	1
4.409346e+02	2.695522e+00	5.000453e-04	1
4.413844e+02	2.695554e+00	5.001042e-04	1
4.418351e+02	2.695581e+00	5.001066e-04	1
4.422845e+02	2.695604e+00	5.001066e-04	1
4.427342e+02	2.695651e+00	5.000901e-04	1
4.431843e+02	2.695631e+00	5.000972e-04	1
4.436348e+02	2.695670e+00	5.000358e-04	1
4.440845e+02	2.695698e+00	5.000594e-04	1
4.445344e+02	2.695718e+00	5.000641e-04	1
4.449843e+02	2.695715e+00	5.000783e-04	1
4.454348e+02	2.695763e+00	5.000146e-04	1
4.458845e+02	2.695795e+00	5.001231e-04	1
4.463343e+02	2.695786e+00	5.001066e-04	1
4.467842e+02	2.695821e+00	5.000736e-04	1
4.472349e+02	2.695842e+00	5.000311e-04	1
4.476846e+02	2.695882e+00	5.001349e-04	1
4.481346e+02	2.695872e+00	5.001420e-04	1
4.485841e+02	2.695893e+00	5.000547e-04	1
4.490349e+02	2.695916e+00	5.001137e-04	1
4.494848e+02	2.695908e+00	5.000759e-04	1
4.499344e+02	2.695947e+00	5.000854e-04	1
4.503843e+02	2.695995e+00	5.000641e-04	1
4.508344e+02	2.696018e+00	5.000335e-04	1
4.512846e+02	2.696034e+00	4.999840e-04	1
4.517346e+02	2.696062e+00	5.000052e-04	1
4.521844e+02	2.696071e+00	5.000830e-04	1
4.526345e+02	2.696090e+00	5.000429e-04	1
4.530847e+02	2.696117e+00	5.000052e-04	1
4.535347e+02	2.696143e+00	5.000830e-04	1
4.539846e+02	2.696134e+00	5.000830e-04	1
4.544345e+02	2.696146e+00	4.999934e-04	1
4.548852e+02	2.696183e+00	5.000193e-04	1
4.553347e+02	2.696224e+00	4.999957e-04	1
4.557847e+02	2.696206e+00	5.000759e-04	1
4.562344e+02	2.696283e+00	5.000618e-04	1
4.566854e+02	2.696272e+00	5.000335e-04	1
4.571346e+02	2.696325e+00	5.000335e-04	1
4.575846e+02	2.696356e+00	5.000523e-04	1
4.580347e+02	2.696350e+00	5.000311e-04	1
4.584852e+02	2.696358e+00	5.000547e-04	1
4.589347e+02	2.696392e+00	5.000972e-04	1
4.593846e+02	2.696368e+00	5.001184e-04	1
4.598345e+02	2.696432e+00	5.001066e-04	1
4.602853e+02	2.696437e+00	5.000571e-04	1
4.607349e+02	2.696470e+00	5.001561e-04	1
4.611848e+02	2.696502e+00	5.001608e-04	1
4.616348e+02	2.696534e+00	5.000830e-04	1
4.620847e+02	2.696552e+00	5.000594e-04	1
4.625357e+02	2.696561e+00	5.000665e-04	1
4.629847e+02	2.696558e+00	5.000618e-04	1
4.634346e+02	2.696592e+00	5.001302e-04	1
4.638848e+02	2.696629e+00	5.001160e-04	1
4.643356e+02	2.696613e+00	5.001137e-04	1
4.647848e+02	2.696640e+00	5.000005e-04	1
4.652348e+02	2.696668e+00	5.000830e-04	1
4.656848e+02	2.696693e+00	5.000382e-04	1
4.661356e+02	2.696704e+00	5.001514e-04	1
4.665850e+02	2.696729e+00	5.000712e-04	1
4.670347e+02	2.696755e+00	5.001939e-04	1
4.674850e+02	2.696799e+00	5.001325e-04	1
4.679356e+02	2.696809e+00	5.000547e-04	1
4.683850e+02	2.696827e+00	5.001491e-04	1
4.688350e+02	2.696877e+00	5.001066e-04	1
4.692848e+02	2.696873e+00	5.000429e-04	1
4.697355e+02	2.696901e+00	5.001750e-04	1
4.701850e+02	2.696931e+00	5.000594e-04	1
4.706349e+02	2.696938e+00	5.001349e-04	1
4.710848e+02	2.696960e+00	5.001090e-04	1
4.715357e+02	2.696989e+00	5.000854e-04	1
4.719851e+02	2.696983e+00	5.000193e-04	1
4.724349e+02	2.697025e+00	5.000123e-04	1
4.728849e+02	2.697021e+00	5.000901e-04	1
4.733355e+02	2.697049e+00	5.000170e-04	1
4.737850e+02	2.697104e+00	5.000948e-04	1
4.742351e+02	2.697073e+00	4.999863e-04	1
4.746850e+02	2.697106e+00	4.999863e-04	1
4.751359e+02	2.697163e+00	4.999981e-04	1
4.755851e+02	2.697166e+00	5.000618e-04	1
4.760350e+02	2.697186e+00	5.000807e-04	1
4.764850e+02	2.697189e+00	5.000500e-04	1
4.769356e+02	2.697247e+00	5.000547e-04	1
4.773851e+02	2.697257e+00	5.000759e-04	1
4.778351e+02	2.697299e+00	5.001160e-04	1
4.782852e+02	2.697322e+00	5.000712e-04	1
4.787351e+02	2.697307e+00	4.999863e-04	1
4.791851e+02	2.697305e+00	5.000075e-04	1
4.796350e+02	2.697384e+00	5.001113e-04	1
