Device Serial:	0001
Estimated Duration[s]:	310.9626770019536
Start Time:	2022-10-10 13:17:23
Estimated End:	2022-10-10 13:22:34
Lower Bound[V]:	2.6
Upper Bound[V]:	2.7
Start Voltage[V]:	2.689037322998047
Stop Voltage[V]:	2.6
Scan Rate[V/s]:	0.001
Cycles:	1
Samples to Average:	1

Elapsed_Time(s)	Potential(V)	Current(A)	Cycle
1.831770e+02	2.671940e+00	4.720752e-04	1
1.832718e+02	2.672005e+00	4.744102e-04	1
1.833580e+02	2.672157e+00	4.770282e-04	1
1.834461e+02	2.672226e+00	4.800943e-04	1
1.835372e+02	2.672321e+00	4.826769e-04	1
1.836317e+02	2.672401e+00	4.846581e-04	1
1.837175e+02	2.672535e+00	4.883021e-04	1
1.838085e+02	2.672630e+00	4.923588e-04	1
1.838962e+02	2.672646e+00	4.918871e-04	1
1.839881e+02	2.672688e+00	4.968164e-04	1
1.840764e+02	2.672829e+00	4.969815e-04	1
1.841653e+02	2.672916e+00	5.020878e-04	1
1.842579e+02	2.673016e+00	5.037034e-04	1
1.843502e+02	2.673134e+00	5.061799e-04	1
1.844380e+02	2.673096e+00	5.053072e-04	1
1.845259e+02	2.673225e+00	5.108498e-04	1
1.846170e+02	2.673374e+00	5.121824e-04	1
1.847111e+02	2.673447e+00	5.164985e-04	1
1.847972e+02	2.673550e+00	5.202368e-04	1
1.848878e+02	2.673611e+00	5.208382e-04	1
1.849772e+02	2.673698e+00	5.262747e-04	1
1.850719e+02	2.673855e+00	5.279846e-04	1
1.851578e+02	2.673862e+00	5.307795e-04	1
1.852471e+02	2.674068e+00	5.344942e-04	1
1.853384e+02	2.674053e+00	5.347301e-04	1
1.854299e+02	2.674187e+00	5.389755e-04	1
1.855173e+02	2.674240e+00	5.416642e-04	1
1.856079e+02	2.674458e+00	5.436454e-04	1
1.856966e+02	2.674385e+00	5.470063e-04	1
1.857923e+02	2.674526e+00	5.508744e-04	1
1.858787e+02	2.674603e+00	5.522305e-04	1
1.859673e+02	2.674698e+00	5.549311e-04	1
1.860580e+02	2.674789e+00	5.551433e-04	1
1.861505e+02	2.674892e+00	5.569122e-04	1
1.862378e+02	2.675026e+00	5.621954e-04	1
1.863268e+02	2.675083e+00	5.633275e-04	1
1.864170e+02	2.675167e+00	5.679149e-04	1
1.865129e+02	2.675255e+00	5.680682e-04	1
1.865964e+02	2.675323e+00	5.687521e-04	1
1.866880e+02	2.675442e+00	5.762170e-04	1
1.867772e+02	2.675529e+00	5.819482e-04	1
1.868730e+02	2.675694e+00	5.814411e-04	1
1.869570e+02	2.675797e+00	5.847785e-04	1
1.870469e+02	2.675850e+00	5.886583e-04	1
1.871371e+02	2.675991e+00	5.900734e-04	1
1.872321e+02	2.676029e+00	5.922787e-04	1
1.873182e+02	2.676144e+00	5.942245e-04	1
1.874084e+02	2.676216e+00	5.976562e-04	1
1.874969e+02	2.676220e+00	5.956868e-04	1
1.875908e+02	2.676296e+00	5.988472e-04	1
1.876778e+02	2.676365e+00	6.029865e-04	1
1.877679e+02	2.676540e+00	6.059700e-04	1
1.878582e+02	2.676529e+00	6.063238e-04	1
1.879500e+02	2.676750e+00	6.135056e-04	1
1.880384e+02	2.676769e+00	6.126329e-04	1
1.881258e+02	2.676903e+00	6.172321e-04	1
1.882170e+02	2.676933e+00	6.195317e-04	1
1.883129e+02	2.677055e+00	6.223030e-04	1
1.883977e+02	2.677166e+00	6.241309e-04	1
1.884876e+02	2.677273e+00	6.285767e-04	1
1.885771e+02	2.677280e+00	6.284942e-04	1
1.886707e+02	2.677406e+00	6.350274e-04	1
1.887578e+02	2.677498e+00	6.365722e-04	1
1.888470e+02	2.677677e+00	6.422445e-04	1
1.889382e+02	2.677765e+00	6.422209e-04	1
1.890279e+02	2.677780e+00	6.425511e-04	1
1.891179e+02	2.677898e+00	6.476928e-04	1
1.892080e+02	2.677982e+00	6.509711e-04	1
1.892973e+02	2.678085e+00	6.501928e-04	1
1.893905e+02	2.678181e+00	6.555467e-04	1
1.894775e+02	2.678204e+00	6.547920e-04	1
1.895653e+02	2.678341e+00	6.603818e-04	1
1.896577e+02	2.678547e+00	6.643559e-04	1
1.897531e+02	2.678482e+00	6.632356e-04	1
1.898371e+02	2.678616e+00	6.687664e-04	1
1.899282e+02	2.678761e+00	6.711367e-04	1
1.900185e+02	2.678802e+00	6.717146e-04	1
1.901132e+02	2.678902e+00	6.767265e-04	1
1.901975e+02	2.679001e+00	6.772218e-04	1
1.903434e+02	2.679016e+00	6.738609e-04	1
1.904178e+02	2.679173e+00	6.830828e-04	1
1.905094e+02	2.679222e+00	6.844154e-04	1
1.905990e+02	2.679382e+00	6.907481e-04	1
1.906895e+02	2.679451e+00	6.912669e-04	1
1.907776e+02	2.679615e+00	6.946986e-04	1
1.908702e+02	2.679684e+00	6.971515e-04	1
1.909597e+02	2.679695e+00	6.991799e-04	1
1.910484e+02	2.679787e+00	7.008662e-04	1
1.911397e+02	2.679909e+00	7.030007e-04	1
1.912294e+02	2.679943e+00	7.047578e-04	1
1.913194e+02	2.680103e+00	7.105952e-04	1
1.914085e+02	2.680134e+00	7.115976e-04	1
1.914979e+02	2.680264e+00	7.140859e-04	1
1.915912e+02	2.680367e+00	7.172699e-04	1
1.916804e+02	2.680355e+00	7.171048e-04	1
1.917662e+02	2.680531e+00	7.222819e-04	1
1.918592e+02	2.680599e+00	7.261381e-04	1
1.919509e+02	2.680645e+00	7.266805e-04	1
1.920396e+02	2.680843e+00	7.285084e-04	1
1.921300e+02	2.680836e+00	7.297113e-04	1
1.922198e+02	2.680923e+00	7.338977e-04	1
1.923137e+02	2.681095e+00	7.378483e-04	1
1.923989e+02	2.681129e+00	7.381667e-04	1
1.924881e+02	2.681229e+00	7.433673e-04	1
1.925794e+02	2.681286e+00	7.452659e-04	1
1.926729e+02	2.681431e+00	7.470820e-04	1
1.927594e+02	2.681507e+00	7.492636e-04	1
1.928489e+02	2.681637e+00	7.530137e-04	1
1.929393e+02	2.681633e+00	7.537449e-04	1
1.930328e+02	2.681774e+00	7.590634e-04	1
1.931194e+02	2.681927e+00	7.616106e-04	1
1.932095e+02	2.682014e+00	7.627428e-04	1
1.932982e+02	2.682037e+00	7.652310e-04	1
1.933925e+02	2.682198e+00	7.691108e-04	1
1.934791e+02	2.682270e+00	7.711274e-04	1
1.935702e+02	2.682388e+00	7.736628e-04	1
1.936587e+02	2.682430e+00	7.744058e-04	1
1.937525e+02	2.682526e+00	7.790403e-04	1
1.938436e+02	2.682636e+00	7.800073e-04	1
1.939318e+02	2.682732e+00	7.841466e-04	1
1.940198e+02	2.682835e+00	7.866113e-04	1
1.941150e+02	2.682812e+00	7.875547e-04	1
1.941995e+02	2.683018e+00	7.900665e-04	1
1.942901e+02	2.683060e+00	7.944298e-04	1
1.943783e+02	2.683083e+00	7.931326e-04	1
1.944716e+02	2.683277e+00	8.013522e-04	1
1.945594e+02	2.683334e+00	8.005975e-04	1
1.946461e+02	2.683369e+00	8.020715e-04	1
1.947391e+02	2.683517e+00	8.060811e-04	1
1.948352e+02	2.683571e+00	8.093241e-04	1
1.949199e+02	2.683624e+00	8.105151e-04	1
1.950090e+02	2.683819e+00	8.141827e-04	1
1.950993e+02	2.683815e+00	8.132511e-04	1
1.951924e+02	2.683960e+00	8.197135e-04	1
1.952794e+02	2.684048e+00	8.193361e-04	1
1.953673e+02	2.684124e+00	8.245367e-04	1
1.954585e+02	2.684227e+00	8.264707e-04	1
1.955537e+02	2.684288e+00	8.264118e-04	1
1.956375e+02	2.684414e+00	8.321666e-04	1
1.957290e+02	2.684433e+00	8.326147e-04	1
1.958198e+02	2.684513e+00	8.343483e-04	1
1.959130e+02	2.684681e+00	8.390536e-04	1
1.960004e+02	2.684765e+00	8.386408e-04	1
1.960868e+02	2.684788e+00	8.397611e-04	1
1.961779e+02	2.684940e+00	8.466009e-04	1
1.962717e+02	2.684994e+00	8.450797e-04	1
1.963580e+02	2.685165e+00	8.522732e-04	1
1.964488e+02	2.685204e+00	8.528157e-04	1
1.965389e+02	2.685303e+00	8.567663e-04	1
1.966325e+02	2.685368e+00	8.564479e-04	1
1.967188e+02	2.685505e+00	8.627452e-04	1
1.968094e+02	2.685444e+00	8.610824e-04	1
1.968977e+02	2.685684e+00	8.668609e-04	1
1.969939e+02	2.685799e+00	8.690189e-04	1
1.970789e+02	2.685856e+00	8.712596e-04	1
1.971708e+02	2.685932e+00	8.728162e-04	1
1.972589e+02	2.685978e+00	8.750686e-04	1
1.973538e+02	2.686081e+00	8.765545e-04	1
1.974398e+02	2.686264e+00	8.805522e-04	1
1.975289e+02	2.686295e+00	8.829344e-04	1
1.976199e+02	2.686359e+00	8.852458e-04	1
1.977133e+02	2.686428e+00	8.854934e-04	1
1.977974e+02	2.686550e+00	8.932884e-04	1
1.978902e+02	2.686661e+00	8.920855e-04	1
1.979776e+02	2.686729e+00	8.937247e-04	1
1.980730e+02	2.686825e+00	8.958474e-04	1
1.981596e+02	2.686928e+00	9.033712e-04	1
1.982491e+02	2.686958e+00	8.999985e-04	1
1.983386e+02	2.687160e+00	9.065081e-04	1
1.984335e+02	2.687199e+00	9.087369e-04	1
1.985203e+02	2.687305e+00	9.108714e-04	1
1.986087e+02	2.687405e+00	9.149045e-04	1
1.986976e+02	2.687508e+00	9.172866e-04	1
1.987941e+02	2.687531e+00	9.175343e-04	1
1.988793e+02	2.687733e+00	9.202584e-04	1
1.989698e+02	2.687691e+00	9.241382e-04	1
1.990588e+02	2.687771e+00	9.248458e-04	1
1.991520e+02	2.687912e+00	9.265203e-04	1
1.992400e+02	2.688038e+00	9.314733e-04	1
1.993283e+02	2.688057e+00	9.306006e-04	1
1.994156e+02	2.688129e+00	9.333248e-04	1
1.995098e+02	2.688183e+00	9.363083e-04	1
1.995989e+02	2.688404e+00	9.396221e-04	1
1.996897e+02	2.688454e+00	9.417919e-04	1
1.997783e+02	2.688572e+00	9.448934e-04	1
1.998745e+02	2.688629e+00	9.456010e-04	1
1.999597e+02	2.688648e+00	9.487850e-04	1
2.000487e+02	2.688740e+00	9.488322e-04	1
2.001382e+02	2.688774e+00	9.521342e-04	1
2.002330e+02	2.688950e+00	9.569574e-04	1
2.003199e+02	2.689198e+00	9.645637e-04	1
2.004094e+02	2.689163e+00	9.607547e-04	1
2.004965e+02	2.689304e+00	9.638208e-04	1
2.005906e+02	2.689384e+00	9.693044e-04	1
2.006796e+02	2.689411e+00	9.673940e-04	1
2.007674e+02	2.689476e+00	9.708257e-04	1
2.008580e+02	2.689533e+00	9.741512e-04	1
2.009521e+02	2.689697e+00	9.752126e-04	1
2.010403e+02	2.689716e+00	9.769815e-04	1
2.011284e+02	2.689865e+00	9.814863e-04	1
2.012185e+02	2.690052e+00	9.841161e-04	1
2.013141e+02	2.690128e+00	9.880077e-04	1
2.013995e+02	2.690113e+00	9.860619e-04	1
2.014885e+02	2.690254e+00	9.912743e-04	1
2.015787e+02	2.690357e+00	9.933026e-04	1
2.016726e+02	2.690411e+00	9.945645e-04	1
2.017597e+02	2.690449e+00	9.956848e-04	1
2.018484e+02	2.690601e+00	1.000461e-03	1
2.019399e+02	2.690655e+00	1.001959e-03	1
2.020317e+02	2.690754e+00	1.006263e-03	1
2.021200e+02	2.690792e+00	1.006546e-03	1
2.022091e+02	2.690979e+00	1.013822e-03	1
2.022989e+02	2.691078e+00	1.014081e-03	1
2.023891e+02	2.691139e+00	1.016558e-03	1
2.024791e+02	2.691280e+00	1.019223e-03	1
2.025698e+02	2.691341e+00	1.017855e-03	1
2.026577e+02	2.691437e+00	1.022714e-03	1
2.027483e+02	2.691467e+00	1.022678e-03	1
2.028375e+02	2.691612e+00	1.026641e-03	1
2.029290e+02	2.691700e+00	1.031016e-03	1
2.030192e+02	2.691772e+00	1.033032e-03	1
2.031085e+02	2.691818e+00	1.031818e-03	1
2.031977e+02	2.691975e+00	1.036747e-03	1
2.032892e+02	2.692001e+00	1.039483e-03	1
2.033782e+02	2.692093e+00	1.041547e-03	1
2.034691e+02	2.692116e+00	1.040816e-03	1
2.035579e+02	2.692284e+00	1.046193e-03	1
2.036486e+02	2.692436e+00	1.049601e-03	1
2.037396e+02	2.692497e+00	1.051960e-03	1
2.038286e+02	2.692554e+00	1.052762e-03	1
2.039202e+02	2.692673e+00	1.055203e-03	1
2.040091e+02	2.692696e+00	1.054943e-03	1
2.040963e+02	2.692829e+00	1.061017e-03	1
2.041879e+02	2.692879e+00	1.063245e-03	1
2.042794e+02	2.693066e+00	1.066760e-03	1
2.043689e+02	2.693096e+00	1.068175e-03	1
2.044589e+02	2.693207e+00	1.069401e-03	1
2.045479e+02	2.693253e+00	1.073116e-03	1
2.046397e+02	2.693352e+00	1.075203e-03	1
2.047284e+02	2.693443e+00	1.076642e-03	1
2.048193e+02	2.693638e+00	1.081772e-03	1
2.049094e+02	2.693619e+00	1.082633e-03	1
2.049988e+02	2.693707e+00	1.084661e-03	1
2.050897e+02	2.693813e+00	1.087798e-03	1
2.051783e+02	2.693905e+00	1.091135e-03	1
2.052696e+02	2.694069e+00	1.092515e-03	1
2.053591e+02	2.694073e+00	1.095168e-03	1
2.054481e+02	2.694340e+00	1.099084e-03	1
2.055393e+02	2.694324e+00	1.099025e-03	1
2.056254e+02	2.694382e+00	1.100864e-03	1
2.057187e+02	2.694473e+00	1.104815e-03	1
2.058084e+02	2.694538e+00	1.105003e-03	1
2.058978e+02	2.694695e+00	1.107893e-03	1
2.059902e+02	2.694786e+00	1.109685e-03	1
2.060786e+02	2.694847e+00	1.113931e-03	1
2.061692e+02	2.694862e+00	1.115959e-03	1
2.062588e+02	2.694969e+00	1.118459e-03	1
2.063488e+02	2.695107e+00	1.118978e-03	1
2.064397e+02	2.695267e+00	1.123671e-03	1
2.065286e+02	2.695259e+00	1.125700e-03	1
2.066197e+02	2.695366e+00	1.128554e-03	1
2.067093e+02	2.695484e+00	1.129214e-03	1
2.067976e+02	2.695530e+00	1.131490e-03	1
2.068899e+02	2.695625e+00	1.133566e-03	1
2.069789e+02	2.695702e+00	1.135759e-03	1
2.070708e+02	2.695919e+00	1.141396e-03	1
2.071587e+02	2.695908e+00	1.142634e-03	1
2.072477e+02	2.695969e+00	1.144179e-03	1
2.073398e+02	2.696156e+00	1.148012e-03	1
2.074300e+02	2.696106e+00	1.148000e-03	1
2.075159e+02	2.696232e+00	1.150052e-03	1
2.076083e+02	2.696327e+00	1.154262e-03	1
2.076980e+02	2.696369e+00	1.154498e-03	1
2.077885e+02	2.696510e+00	1.159321e-03	1
2.078790e+02	2.696655e+00	1.160111e-03	1
2.079690e+02	2.696762e+00	1.166149e-03	1
2.080589e+02	2.696911e+00	1.164863e-03	1
2.081475e+02	2.696899e+00	1.167576e-03	1
2.082390e+02	2.696983e+00	1.171279e-03	1
2.083276e+02	2.697102e+00	1.173012e-03	1
2.084190e+02	2.697170e+00	1.174569e-03	1
2.085089e+02	2.697224e+00	1.177611e-03	1
2.085991e+02	2.697327e+00	1.178826e-03	1
2.086894e+02	2.697491e+00	1.182446e-03	1
2.087786e+02	2.697544e+00	1.185053e-03	1
2.088705e+02	2.697681e+00	1.186680e-03	1
2.089589e+02	2.697685e+00	1.190241e-03	1
2.090484e+02	2.697826e+00	1.189758e-03	1
2.091378e+02	2.697945e+00	1.194558e-03	1
2.092284e+02	2.698032e+00	1.197376e-03	1
2.093194e+02	2.698154e+00	1.197376e-03	1
2.094061e+02	2.698170e+00	1.203225e-03	1
2.094977e+02	2.698261e+00	1.204004e-03	1
2.095904e+02	2.698311e+00	1.204593e-03	1
2.096787e+02	2.698441e+00	1.207718e-03	1
2.097695e+02	2.698524e+00	1.210301e-03	1
2.098591e+02	2.698631e+00	1.213509e-03	1
2.099493e+02	2.698750e+00	1.215513e-03	1
2.100399e+02	2.698784e+00	1.217082e-03	1
2.101274e+02	2.698879e+00	1.218780e-03	1
2.102185e+02	2.699032e+00	1.222035e-03	1
2.103123e+02	2.699085e+00	1.223591e-03	1
2.103991e+02	2.699203e+00	1.227601e-03	1
2.104887e+02	2.699318e+00	1.230396e-03	1
2.105785e+02	2.699333e+00	1.232554e-03	1
2.106710e+02	2.699448e+00	1.234334e-03	1
2.107596e+02	2.699471e+00	1.235266e-03	1
2.108486e+02	2.699581e+00	1.239665e-03	1
2.109393e+02	2.699741e+00	1.240384e-03	1
2.110310e+02	2.699661e+00	1.235077e-03	2
2.111194e+02	2.699455e+00	1.220973e-03	2
2.112077e+02	2.699436e+00	1.215773e-03	2
2.112972e+02	2.699337e+00	1.209334e-03	2
2.113899e+02	2.699348e+00	1.201598e-03	2
2.114775e+02	2.699196e+00	1.194628e-03	2
2.115670e+02	2.699070e+00	1.187388e-03	2
2.116568e+02	2.698925e+00	1.178201e-03	2
2.117480e+02	2.698959e+00	1.172623e-03	2
2.118379e+02	2.698891e+00	1.168696e-03	2
2.119267e+02	2.698753e+00	1.159026e-03	2
2.120170e+02	2.698700e+00	1.155017e-03	2
2.121093e+02	2.698536e+00	1.144179e-03	2
2.121972e+02	2.698372e+00	1.140582e-03	2
2.122873e+02	2.698402e+00	1.133330e-03	2
2.123766e+02	2.698246e+00	1.126903e-03	2
2.124693e+02	2.698158e+00	1.120617e-03	2
2.125578e+02	2.698170e+00	1.117869e-03	2
2.126469e+02	2.698051e+00	1.109874e-03	2
2.127373e+02	2.697868e+00	1.103824e-03	2
2.128297e+02	2.697887e+00	1.098694e-03	2
2.129181e+02	2.697762e+00	1.093164e-03	2
2.130071e+02	2.697746e+00	1.086902e-03	2
2.130969e+02	2.697617e+00	1.079130e-03	2
2.131886e+02	2.697441e+00	1.073198e-03	2
2.132781e+02	2.697384e+00	1.066241e-03	2
2.133679e+02	2.697357e+00	1.062679e-03	2
2.134570e+02	2.697227e+00	1.055781e-03	2
2.135476e+02	2.697132e+00	1.052207e-03	2
2.136378e+02	2.697048e+00	1.045285e-03	2
2.137274e+02	2.696930e+00	1.038198e-03	2
2.138172e+02	2.696831e+00	1.033551e-03	2
2.139079e+02	2.696804e+00	1.029212e-03	2
2.139981e+02	2.696659e+00	1.020013e-03	2
2.140871e+02	2.696598e+00	1.016004e-03	2
2.141771e+02	2.696495e+00	1.011593e-03	2
2.142694e+02	2.696396e+00	1.004635e-03	2
2.143580e+02	2.696362e+00	1.001451e-03	2
2.144469e+02	2.696224e+00	9.979372e-04	2
2.145370e+02	2.696209e+00	9.905903e-04	2
2.146287e+02	2.696106e+00	9.875714e-04	2
2.147184e+02	2.695908e+00	9.779367e-04	2
2.148079e+02	2.695892e+00	9.757786e-04	2
2.148981e+02	2.695732e+00	9.662147e-04	2
2.149909e+02	2.695690e+00	9.641156e-04	2
2.150782e+02	2.695564e+00	9.555541e-04	2
2.151673e+02	2.695496e+00	9.534550e-04	2
2.152581e+02	2.695419e+00	9.480775e-04	2
2.153513e+02	2.695351e+00	9.441741e-04	2
2.154384e+02	2.695290e+00	9.400938e-04	2
2.155271e+02	2.695126e+00	9.346102e-04	2
2.156178e+02	2.695114e+00	9.291383e-04	2
2.157096e+02	2.695000e+00	9.229118e-04	2
2.157983e+02	2.694885e+00	9.167206e-04	2
2.158870e+02	2.694874e+00	9.142559e-04	2
2.159771e+02	2.694767e+00	9.087841e-04	2
2.160704e+02	2.694588e+00	9.008476e-04	2
2.161583e+02	2.694481e+00	8.994560e-04	2
2.162477e+02	2.694466e+00	8.916492e-04	2
2.163374e+02	2.694332e+00	8.872151e-04	2
2.164270e+02	2.694267e+00	8.835948e-04	2
2.165184e+02	2.694176e+00	8.763069e-04	2
2.166069e+02	2.694027e+00	8.708350e-04	2
2.166969e+02	2.694035e+00	8.669670e-04	2
2.167873e+02	2.693928e+00	8.639599e-04	2
2.168780e+02	2.693840e+00	8.593607e-04	2
2.169677e+02	2.693657e+00	8.530162e-04	2
2.170576e+02	2.693569e+00	8.472613e-04	2
2.171482e+02	2.693531e+00	8.432282e-04	2
2.172386e+02	2.693443e+00	8.398083e-04	2
2.173279e+02	2.693424e+00	8.348436e-04	2
2.174177e+02	2.693279e+00	8.289590e-04	2
2.175073e+02	2.693188e+00	8.237938e-04	2
2.175982e+02	2.693108e+00	8.191356e-04	2
2.176869e+02	2.693035e+00	8.149610e-04	2
2.177781e+02	2.692905e+00	8.114114e-04	2
2.178671e+02	2.692764e+00	8.024607e-04	2
2.179583e+02	2.692707e+00	7.971776e-04	2
2.180475e+02	2.692612e+00	7.943001e-04	2
2.181372e+02	2.692513e+00	7.901491e-04	2
2.182273e+02	2.692448e+00	7.848423e-04	2
2.183188e+02	2.692371e+00	7.811748e-04	2
2.184076e+02	2.692207e+00	7.756558e-04	2
2.184974e+02	2.692108e+00	7.705142e-04	2
2.185876e+02	2.692032e+00	7.644999e-04	2
2.186780e+02	2.691978e+00	7.636626e-04	2
2.187665e+02	2.691944e+00	7.572120e-04	2
2.188570e+02	2.691830e+00	7.541812e-04	2
2.189479e+02	2.691700e+00	7.467282e-04	2
2.190388e+02	2.691624e+00	7.450654e-04	2
2.191286e+02	2.691544e+00	7.398177e-04	2
2.192183e+02	2.691490e+00	7.357610e-04	2
2.193075e+02	2.691368e+00	7.308198e-04	2
2.193980e+02	2.691345e+00	7.288386e-04	2
2.194881e+02	2.691200e+00	7.194280e-04	2
2.195786e+02	2.691170e+00	7.190978e-04	2
2.196661e+02	2.691048e+00	7.135788e-04	2
2.197592e+02	2.690990e+00	7.116920e-04	2
2.198477e+02	2.690895e+00	7.053357e-04	2
2.199380e+02	2.690765e+00	7.000172e-04	2
2.200279e+02	2.690556e+00	6.931066e-04	2
2.201204e+02	2.690533e+00	6.900523e-04	2
2.202082e+02	2.690536e+00	6.864909e-04	2
2.202979e+02	2.690407e+00	6.809719e-04	2
2.203878e+02	2.690342e+00	6.803822e-04	2
2.204813e+02	2.690262e+00	6.731415e-04	2
2.205681e+02	2.690125e+00	6.692853e-04	2
2.206571e+02	2.689968e+00	6.621625e-04	2
2.207472e+02	2.689972e+00	6.628346e-04	2
2.208415e+02	2.689838e+00	6.563368e-04	2
2.209280e+02	2.689686e+00	6.487895e-04	2
2.210174e+02	2.689690e+00	6.455583e-04	2
2.211070e+02	2.689671e+00	6.445559e-04	2
2.212014e+02	2.689484e+00	6.359590e-04	2
2.212889e+02	2.689384e+00	6.335297e-04	2
2.213775e+02	2.689289e+00	6.295084e-04	2
2.214678e+02	2.689228e+00	6.238596e-04	2
2.215616e+02	2.689117e+00	6.202039e-04	2
2.216481e+02	2.689014e+00	6.166543e-04	2
2.217376e+02	2.688866e+00	6.087531e-04	2
2.218275e+02	2.688797e+00	6.077979e-04	2
2.219218e+02	2.688789e+00	6.020077e-04	2
2.220080e+02	2.688652e+00	5.966184e-04	2
2.220978e+02	2.688534e+00	5.941065e-04	2
2.221880e+02	2.688496e+00	5.891300e-04	2
2.222826e+02	2.688435e+00	5.869483e-04	2
2.223680e+02	2.688301e+00	5.827973e-04	2
2.224583e+02	2.688255e+00	5.798255e-04	2
2.225483e+02	2.688095e+00	5.738584e-04	2
2.226411e+02	2.687965e+00	5.702262e-04	2
2.227286e+02	2.687908e+00	5.652497e-04	2
2.228185e+02	2.687778e+00	5.591175e-04	2
2.229094e+02	2.687748e+00	5.570420e-04	2
2.230023e+02	2.687679e+00	5.536692e-04	2
2.230885e+02	2.687519e+00	5.497305e-04	2
2.231790e+02	2.687557e+00	5.469356e-04	2
2.232685e+02	2.687496e+00	5.441407e-04	2
2.233627e+02	2.687317e+00	5.378434e-04	2
2.234482e+02	2.687290e+00	5.325720e-04	2
2.235377e+02	2.687134e+00	5.284799e-04	2
2.236278e+02	2.687019e+00	5.248714e-04	2
2.237216e+02	2.686974e+00	5.192698e-04	2
2.238087e+02	2.686848e+00	5.146942e-04	2
2.238995e+02	2.686756e+00	5.100243e-04	2
2.239882e+02	2.686649e+00	5.098356e-04	2
2.240798e+02	2.686638e+00	5.048591e-04	2
2.241687e+02	2.686535e+00	5.013448e-04	2
2.242568e+02	2.686504e+00	4.983849e-04	2
2.243484e+02	2.686401e+00	4.921229e-04	2
2.244427e+02	2.686253e+00	4.870402e-04	2
2.245284e+02	2.686203e+00	4.847407e-04	2
2.246182e+02	2.686127e+00	4.819458e-04	2
2.247073e+02	2.685978e+00	4.772641e-04	2
2.248013e+02	2.685837e+00	4.700351e-04	2
2.248882e+02	2.685852e+00	4.689148e-04	2
2.249780e+02	2.685757e+00	4.645397e-04	2
2.250673e+02	2.685608e+00	4.582895e-04	2
2.251616e+02	2.685539e+00	4.540677e-04	2
2.252480e+02	2.685547e+00	4.531361e-04	2
2.253383e+02	2.685322e+00	4.493153e-04	2
2.254298e+02	2.685295e+00	4.422632e-04	2
2.255216e+02	2.685211e+00	4.402702e-04	2
2.256085e+02	2.685001e+00	4.340201e-04	2
2.256981e+02	2.684990e+00	4.309186e-04	2
2.257882e+02	2.684849e+00	4.274043e-04	2
2.258814e+02	2.684750e+00	4.212014e-04	2
2.259681e+02	2.684780e+00	4.202461e-04	2
2.260582e+02	2.684639e+00	4.161069e-04	2
2.261470e+02	2.684505e+00	4.121563e-04	2
2.262417e+02	2.684444e+00	4.086539e-04	2
2.263286e+02	2.684261e+00	4.024273e-04	2
2.264174e+02	2.684349e+00	4.021797e-04	2
2.265062e+02	2.684216e+00	3.977220e-04	2
2.266016e+02	2.684074e+00	3.908704e-04	2
2.266881e+02	2.684017e+00	3.904341e-04	2
2.267789e+02	2.683887e+00	3.828632e-04	2
2.268682e+02	2.683769e+00	3.787121e-04	2
2.269619e+02	2.683750e+00	3.771083e-04	2
2.270489e+02	2.683586e+00	3.715775e-04	2
2.271388e+02	2.683575e+00	3.695020e-04	2
2.272286e+02	2.683468e+00	3.661646e-04	2
2.273239e+02	2.683380e+00	3.601385e-04	2
2.274091e+02	2.683285e+00	3.574498e-04	2
2.274985e+02	2.683193e+00	3.555276e-04	2
2.275885e+02	2.683182e+00	3.500675e-04	2
2.276814e+02	2.682999e+00	3.443009e-04	2
2.277684e+02	2.682899e+00	3.418244e-04	2
2.278579e+02	2.682861e+00	3.388173e-04	2
2.279477e+02	2.682831e+00	3.379092e-04	2
2.280421e+02	2.682636e+00	3.276613e-04	2
2.281284e+02	2.682610e+00	3.305034e-04	2
2.282182e+02	2.682472e+00	3.223192e-04	2
2.283084e+02	2.682430e+00	3.202201e-04	2
2.284014e+02	2.682255e+00	3.146657e-04	2
2.284887e+02	2.682255e+00	3.125312e-04	2
2.285784e+02	2.682129e+00	3.074368e-04	2
2.286698e+02	2.682026e+00	3.050311e-04	2
2.287646e+02	2.681934e+00	3.005144e-04	2
2.288519e+02	2.681896e+00	2.984507e-04	2
2.289408e+02	2.681717e+00	2.925425e-04	2
2.290312e+02	2.681667e+00	2.884387e-04	2
2.291232e+02	2.681591e+00	2.850895e-04	2
2.292087e+02	2.681484e+00	2.832145e-04	2
2.293011e+02	2.681400e+00	2.771766e-04	2
2.293889e+02	2.681366e+00	2.758086e-04	2
2.294793e+02	2.681133e+00	2.684618e-04	2
2.295690e+02	2.681206e+00	2.672589e-04	2
2.296589e+02	2.681095e+00	2.644404e-04	2
2.297520e+02	2.680927e+00	2.584026e-04	2
2.298427e+02	2.680904e+00	2.576596e-04	2
2.299304e+02	2.680782e+00	2.529189e-04	2
2.300203e+02	2.680691e+00	2.472348e-04	2
2.301106e+02	2.680634e+00	2.434494e-04	2
2.302020e+02	2.680420e+00	2.387559e-04	2
2.302919e+02	2.680367e+00	2.369162e-04	2
2.303792e+02	2.680344e+00	2.343807e-04	2
2.304695e+02	2.680225e+00	2.281188e-04	2
2.305596e+02	2.680099e+00	2.222814e-04	2
2.313354e+02	2.679329e+00	1.879173e-04	2
2.314233e+02	2.679295e+00	1.868560e-04	2
2.315130e+02	2.679245e+00	1.859951e-04	2
